what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314778210459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314778212347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314778262256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314778263870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314778297558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314778326001
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314778352261
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314778368696
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314778442444
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314778443329
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314778462823
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314778462909
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314778472392
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314778472761
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.open.editor",1314778473019
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314778478257
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314778478345
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314778501760
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314778502139
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.open.implementation",1314778502412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314778522849
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314778566376
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314778581818
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314778581907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314778589197
started,bundle,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui",1314778767780
started,bundle,org.eclipse.jsch.ui,1.1.300.I20110511-0800,"org.eclipse.jsch.ui",1314779309402
started,bundle,org.eclipse.equinox.security.ui,1.1.0.v20101004,"org.eclipse.equinox.security.ui",1314779349846
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1314779385828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1314779491045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314779491151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314779558153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1314779577793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314779577888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314779588519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1314779601271
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314779601369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314779625231
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1314779636433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314779636527
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314779646264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314779657233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314779675172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314779676819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314779679241
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1314784632248
started,bundle,org.eclipse.osgi,3.7.0.v20110613,"org.eclipse.osgi",1314784632252
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1314784632274
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1314784632301
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1314784632303
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1314784632326
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1314784632371
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1314784632385
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1314784632409
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1314784632466
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1314784632487
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1314784632496
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1314784632510
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1314784632530
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1314784632552
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1314784632584
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1314784632585
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1314784632638
started,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1314784632659
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1314784632660
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1314784632662
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1314784632716
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1314784632761
started,bundle,org.eclipse.equinox.ds,1.3.0.v20110502,"org.eclipse.equinox.ds",1314784632788
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1314784632795
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1314784632809
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1314784632856
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1314784632931
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1314784632966
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1314784633025
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1314784633036
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1314784633063
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1314784633083
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1314784633123
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1314784633130
started,bundle,org.eclipse.equinox.preferences,3.4.0.v20110502,"org.eclipse.equinox.preferences",1314784633156
started,bundle,org.eclipse.equinox.registry,3.5.100.v20110502,"org.eclipse.equinox.registry",1314784633200
started,bundle,org.eclipse.equinox.security,1.1.0.v20110502,"org.eclipse.equinox.security",1314784633236
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1314784633271
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1314784633284
started,bundle,org.eclipse.help.base,3.6.0.v201106131736,"org.eclipse.help.base",1314784633297
started,bundle,org.eclipse.help.ui,3.5.100.v20110425,"org.eclipse.help.ui",1314784633328
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1314784633353
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1314784633379
started,bundle,org.eclipse.jdt.core,3.7.0.v_B61,"org.eclipse.jdt.core",1314784633417
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1314784633501
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1314784633523
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1314784633523
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1314784633544
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1314784633560
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1314784633579
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1314784633614
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1314784633647
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1314784633678
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1314784633692
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1314784633722
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1314784633722
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1314784633761
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1314784633785
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1314784633806
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1314784633830
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1314784633872
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1314784633900
started,bundle,org.eclipse.pde.core,3.7.0.v20110603,"org.eclipse.pde.core",1314784633958
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1314784634002
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1314784634043
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1314784634087
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1314784634144
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1314784634202
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1314784634243
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1314784634262
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1314784634284
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1314784634319
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1314784634319
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1314784634325
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1314784634351
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1314784634368
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1314784634368
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1314784634389
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1314784634396
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1314784634409
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1314784634429
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1314784634454
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1314784634477
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1314784634503
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1314784634525
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1314784634548
started,bundle,org.eclipse.wst.jsdt.core,1.1.100.v201104272153,"org.eclipse.wst.jsdt.core",1314784634566
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1314784634682
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1314784634685
os,sysinfo,,,"linux",1314784634698
arch,sysinfo,,,"x86",1314784634698
ws,sysinfo,,,"gtk",1314784634698
locale,sysinfo,,,"en_IN",1314784634698
processors,sysinfo,,,"2",1314784634700
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1314784634700
java.runtime.version,sysinfo,,,"1.7.0-b147",1314784634700
java.specification.name,sysinfo,,,"Java Platform API Specification",1314784634700
java.specification.vendor,sysinfo,,,"Oracle Corporation",1314784634700
java.specification.version,sysinfo,,,"1.7",1314784634700
java.vendor,sysinfo,,,"Oracle Corporation",1314784634700
java.version,sysinfo,,,"1.7.0",1314784634700
java.vm.info,sysinfo,,,"mixed mode",1314784634700
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1314784634700
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1314784634700
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1314784634700
java.vm.specification.version,sysinfo,,,"1.7",1314784634700
java.vm.vendor,sysinfo,,,"Oracle Corporation",1314784634700
java.vm.version,sysinfo,,,"21.0-b17",1314784634700
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1314784637602
started,bundle,org.eclipse.emf.common,2.7.0.v20110605-0747,"org.eclipse.emf.common",1314784650541
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110605-0747,"org.eclipse.emf.ecore",1314784651106
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1314784652437
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1314784652944
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.300.v201011231608,"org.eclipse.jst.ws.jaxrs.core",1314784653057
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1314784900251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314785993032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314785997324
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314786080553
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314786082612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314786821818
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1314786829053
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1314786864203
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1314786902226
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1314786902252
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1314786902410
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1314786902438
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1314786902833
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1314786902864
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1314786903558
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1314786939899
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1314786940350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314786942214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314786950986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314786951175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314786951328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314786951339
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1314786985116
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314786985171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314786985542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314786997615
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314787007019
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314787007171
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314787047337
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314787047686
activated,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1314787058706
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314787058804
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1314787058953
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1314787084665
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314787169513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314787398483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314787410327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314788002756
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314788069970
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314791475549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314791483390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314791542623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314791550127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314791565826
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314791569902
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314791570006
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314791570007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314791574511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314791575385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314791576238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314791576733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314791577708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314791592821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314791598554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314791603588
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1314791620488
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1314791653808
